id,label
262,5
263,5
264,5
265,0
266,1
267,2
268,0
269,0
270,3
271,1
272,3
273,3
274,5
275,0
276,0
277,4
278,1
279,2
280,2
281,1
282,4
283,5
284,5
285,2
286,4
287,1
288,4
289,0
290,3
291,4
292,1
293,0
294,2
295,1
296,3
297,4
298,0
299,2
300,3
301,1
302,5
303,2
304,5
305,1
306,1
307,4
308,5
309,0
310,5
311,2
312,1
313,5
314,1
315,4
316,3
317,0
318,3
319,2
320,1
321,3
322,1
323,1
324,3
325,4
326,0
327,4
328,3
329,0
330,4
331,3
332,3
333,1
334,0
335,1
336,0
337,2
338,0
339,4
340,2
341,3
342,3
343,5
344,4
345,2
346,2
347,1
348,5
349,5
350,3
351,5
352,1
353,3
354,3
355,5
356,1
357,4
358,0
359,3
360,1
361,2
362,2
363,5
364,5
365,1
366,2
367,1
368,5
369,5
370,4
371,1
372,0
373,5
374,2
375,2
376,0
377,1
378,5
379,1
380,1
381,4
382,5
383,3
384,2
385,3
386,0
387,1
388,4
389,4
390,5
391,5
392,3
393,4
394,4
395,2
396,5
397,0
398,5
399,5
400,3
401,1
402,1
403,3
404,1
405,5
406,5
407,1
408,1
409,1
410,5
411,1
412,2
413,3
414,3
415,0
416,2
417,5
418,2
419,0
420,3
421,3
422,3
423,3
424,5
425,1
426,5
427,0
428,2
429,3
430,1
431,4
432,4
433,5
434,0
435,4
436,2
437,1
438,1
439,0
440,5
441,2
442,2
443,3
444,1
445,0
446,0
447,1
448,5
449,2
450,0
451,3
452,0
453,4
454,2
455,2
456,5
457,1
458,3
459,2
460,4
461,0
462,3
463,1
464,1
465,2
466,5
467,4
468,0
469,4
470,2
471,3
472,0
473,4
474,3
475,2
476,3
477,2
478,0
479,1
480,1
481,3
482,1
483,1
484,5
485,4
486,5
487,2
488,3
489,0
490,1
491,1
492,4
493,0
494,4
495,4
496,2
497,2
498,0
499,4
500,0
501,2
502,5
503,0
504,1
505,2
506,0
507,1
508,2
509,4
510,0
511,2
512,0
513,4
514,4
515,0
516,5
517,5
518,5
519,4
520,2
521,0
522,0
523,0
524,2
525,0
526,0
527,3
528,5
529,5
530,3
531,4
532,5
533,4
534,4
535,2
536,2
537,2
538,4
539,4
540,1
541,5
542,3
543,3
544,4
545,4
546,1
547,1
548,2
549,1
550,5
551,4
552,4
553,2
554,2
555,4
556,4
557,0
558,3
559,5
560,0
561,1
562,5
563,2
564,2
565,3
566,0
567,3
568,4
569,0
570,0
571,0
572,0
573,4
574,3
575,1
576,3
577,3
578,1
579,2
580,1
581,2
582,0
583,1
584,0
585,2
586,1
587,3
588,1
589,0
590,0
591,0
592,2
593,1
594,2
595,2
596,4
597,5
598,3
599,4
600,1
601,1
602,1
603,2
604,5
605,4
606,3
607,0
608,4
609,5
610,5
611,1
612,1
613,4
614,0
615,0
616,5
617,4
618,2
619,1
620,3
621,4
622,1
623,4
624,4
625,4
626,1
627,0
628,0
629,5
630,4
631,1
632,5
633,5
634,5
635,4
636,0
637,1
638,4
639,0
640,0
641,1
642,2
643,1
644,1
645,2
646,4
647,1
648,0
649,0
650,5
651,2
652,4
653,3
654,3
655,0
656,4
657,5
658,4
659,0
660,4
661,5
662,5
663,2
664,3
665,5
666,3
667,5
668,0
669,1
670,4
671,3
672,3
673,1
674,2
675,3
676,3
677,3
678,3
679,2
680,5
681,2
682,1
683,5
684,1
685,1
686,0
687,0
688,5
689,5
690,0
691,2
692,1
693,0
694,5
695,5
696,1
697,1
698,4
699,0
700,2
701,1
702,0
703,3
704,1
705,0
706,1
707,0
708,2
709,1
710,3
711,2
712,5
713,2
714,4
715,2
716,2
717,5
718,5
719,1
720,2
721,0
722,1
723,5
724,5
725,2
726,1
727,2
728,5
729,1
730,1
731,5
732,1
733,2
734,4
735,3
736,2
737,4
738,0
739,1
740,4
741,1
742,5
743,4
744,2
745,5
746,4
747,3
748,1
749,1
750,0
751,0
752,5
753,1
754,1
755,2
756,4
757,5
758,2
759,0
760,1
761,0
762,4
763,1
764,0
765,2
766,4
767,3
768,2
769,2
770,2
771,1
772,5
773,0
774,0
775,2
776,1
777,1
778,1
779,2
780,4
781,4
782,1
783,4
784,1
785,4
786,1
787,5
788,4
789,2
790,0
791,4
792,3
793,4
794,5
795,4
796,0
797,0
798,2
799,1
800,5
801,5
802,1
803,0
804,0
805,5
806,3
807,0
808,5
809,0
810,4
811,5
812,4
813,0
814,1
815,2
816,0
817,4
818,2
819,2
820,5
821,0
822,3
823,3
824,0
825,5
826,3
827,5
828,2
829,0
830,3
831,4
832,4
833,3
834,1
835,4
836,2
837,2
838,2
839,5
840,4
841,5
842,5
843,2
844,0
845,1
846,5
847,0
848,1
849,2
850,3
851,2
852,2
853,0
854,0
855,0
856,4
857,5
858,4
859,5
860,3
861,2
862,1
863,4
864,1
865,2
866,3
867,3
868,3
869,1
870,1
871,2
872,5
873,3
874,3
875,5
876,3
877,5
878,5
879,5
880,1
881,3
882,1
883,1
884,1
885,1
886,4
887,4
888,1
889,5
890,3
891,5
892,1
893,1
894,2
895,5
896,2
897,5
898,1
899,5
900,2
901,4
902,2
903,2
904,1
905,2
906,4
907,3
908,2
909,2
910,3
911,3
912,1
913,5
914,1
915,5
916,1
917,5
918,1
919,3
920,3
921,4
922,2
923,2
924,5
925,2
926,1
927,3
928,3
929,2
930,4
931,5
932,1
933,4
934,1
935,0
936,0
937,2
938,4
939,5
940,0
941,3
942,0
943,1
944,2
945,1
946,0
947,2
948,5
949,1
950,5
951,2
952,3
953,2
954,4
955,3
956,3
957,2
958,2
959,1
960,5
961,3
962,0
963,0
964,4
965,4
966,0
967,1
968,5
969,4
970,5
971,5
972,3
973,4
974,4
975,3
976,2
977,5
978,5
979,1
980,5
981,2
982,2
983,5
984,4
985,5
986,3
987,0
988,3
989,2
990,5
991,5
992,4
993,0
994,0
995,1
996,2
997,5
998,5
999,3
1000,5
1001,1
1002,5
1003,0
1004,4
1005,4
1006,1
1007,3
1008,3
1009,1
1010,0
1011,0
1012,2
1013,2
1014,5
1015,0
1016,2
1017,5
1018,0
1019,2
1020,3
1021,2
1022,1
1023,4
1024,3
1025,0
1026,3
1027,3
1028,4
1029,5
1030,3
1031,1
1032,4
1033,3
1034,0
1035,3
1036,2
1037,0
1038,4
1039,5
1040,1
1041,1
1042,5
1043,3
1044,5
1045,3
1046,2
1047,2
1048,5
1049,1
1050,2
1051,1
1052,4
1053,4
1054,2
1055,1
1056,5
1057,1
1058,4
1059,1
1060,5
1061,1
1062,5
1063,0
1064,2
1065,5
1066,1
1067,0
1068,5
1069,5
1070,1
1071,1
1072,0
1073,3
1074,1
1075,5
1076,5
1077,1
1078,3
1079,4
1080,4
1081,3
1082,1
1083,5
1084,4
1085,4
1086,2
1087,2
1088,4
1089,4
1090,1
1091,0
1092,5
1093,2
1094,0
1095,1
1096,1
1097,0
1098,3
1099,0
1100,3
1101,0
1102,4
1103,3
1104,3
1105,4
1106,4
1107,2
1108,4
1109,0
1110,0
1111,3
1112,1
1113,0
1114,4
1115,2
1116,1
1117,2
1118,1
1119,5
1120,2
1121,2
1122,0
1123,1
1124,5
1125,5
1126,3
1127,3
1128,5
1129,5
1130,1
1131,3
1132,5
1133,0
1134,1
1135,1
1136,5
1137,3
1138,0
1139,4
1140,3
1141,1
1142,5
1143,3
1144,1
1145,0
1146,1
1147,1
1148,3
1149,4
1150,3
1151,1
1152,2
1153,0
1154,4
1155,3
1156,5
1157,2
1158,3
1159,1
1160,4
1161,3
1162,5
1163,2
1164,1
1165,4
1166,5
1167,4
1168,4
1169,1
1170,3
1171,4
1172,5
1173,4
1174,0
1175,1
1176,4
1177,1
1178,1
1179,2
1180,4
1181,0
1182,1
1183,3
1184,2
1185,5
1186,2
1187,0
1188,5
1189,4
1190,0
1191,5
1192,2
1193,3
1194,0
1195,3
1196,2
1197,5
1198,1
1199,2
1200,0
1201,3
1202,2
1203,2
1204,3
1205,4
1206,4
1207,1
1208,3
1209,5
1210,2
1211,4
1212,3
1213,1
1214,1
1215,4
1216,4
1217,5
1218,2
1219,4
1220,5
1221,5
1222,4
1223,1
1224,4
1225,1
1226,1
1227,1
1228,5
1229,1
1230,1
1231,5
1232,2
1233,3
1234,3
1235,3
1236,1
1237,1
1238,1
1239,2
1240,2
1241,0
1242,3
1243,0
1244,2
1245,2
1246,4
1247,3
1248,4
1249,3
1250,2
1251,4
1252,4
1253,2
1254,3
1255,3
1256,0
1257,0
1258,1
1259,2
1260,3
1261,2
1262,2
1263,1
1264,4
1265,2
1266,0
1267,0
1268,4
1269,1
1270,0
1271,1
1272,1
1273,3
1274,1
1275,2
1276,2
1277,3
1278,1
1279,0
1280,4
1281,0
1282,4
1283,3
1284,3
1285,0
1286,1
1287,3
1288,1
1289,1
1290,3
1291,5
1292,1
1293,3
1294,5
1295,3
1296,1
1297,4
1298,1
1299,4
1300,4
1301,5
1302,5
1303,1
1304,4
1305,5
1306,1
1307,2
1308,4
1309,3
1310,2
1311,2
1312,0
1313,0
1314,1
1315,4
1316,1
1317,5
1318,2
1319,3
1320,0
1321,0
1322,4
1323,4
1324,5
1325,4
1326,4
1327,0
1328,2
1329,0
1330,2
1331,2
1332,1
1333,4
1334,4
1335,5
1336,2
1337,0
1338,1
1339,2
1340,2
1341,0
1342,0
1343,1
1344,0
1345,3
1346,2
1347,1
1348,1
1349,0
1350,0
1351,5
1352,0
1353,3
1354,2
1355,3
1356,0
1357,3
1358,2
1359,0
1360,3
1361,0
1362,1
1363,4
1364,0
1365,4
1366,1
1367,4
1368,5
1369,3
1370,5
1371,1
1372,1
1373,3
1374,2
1375,0
1376,4
1377,1
1378,0
1379,4
1380,3
1381,1
1382,5
1383,3
1384,5
1385,3
1386,2
1387,1
1388,1
1389,5
1390,2
1391,4
1392,2
1393,3
1394,2
1395,2
1396,5
1397,4
1398,5
1399,1
1400,5
1401,4
1402,1
1403,2
1404,4
1405,2
1406,0
1407,3
1408,4
1409,3
1410,3
1411,1
1412,3
1413,1
1414,2
1415,3
1416,5
1417,1
1418,3
1419,5
1420,2
1421,0
1422,5
1423,2
1424,2
1425,1
1426,3
1427,4
1428,3
1429,0
1430,5
1431,5
1432,3
1433,5
1434,5
1435,5
1436,1
1437,3
1438,2
1439,3
1440,3
1441,2
1442,3
1443,1
1444,5
1445,3
1446,4
1447,5
1448,2
1449,2
1450,1
1451,2
1452,0
1453,1
1454,2
1455,5
1456,3
1457,5
1458,5
1459,3
1460,5
1461,3
1462,1
1463,5
1464,5
1465,4
1466,4
1467,4
1468,2
1469,3
1470,2
1471,0
1472,2
1473,3
1474,5
1475,1
1476,0
1477,4
1478,0
1479,2
1480,5
1481,3
1482,3
1483,0
1484,1
1485,5
1486,3
1487,2
1488,3
1489,2
1490,1
1491,4
1492,3
1493,4
1494,0
1495,1
1496,0
1497,2
1498,5
1499,0
1500,1
1501,0
1502,4
1503,0
1504,2
1505,1
1506,0
1507,4
1508,2
1509,3
1510,5
1511,2
1512,4
1513,5
1514,3
1515,4
1516,3
1517,1
1518,5
1519,3
1520,5
1521,4
1522,5
1523,4
1524,5
1525,0
1526,5
1527,1
1528,2
1529,2
1530,5
1531,1
1532,4
1533,5
1534,3
1535,3
1536,0
1537,4
1538,1
1539,5
1540,5
1541,4
1542,0
1543,3
1544,4
1545,3
1546,4
1547,0
1548,4
1549,4
1550,3
1551,5
1552,2
1553,3
1554,5
1555,0
1556,2
1557,0
1558,5
1559,5
1560,5
1561,1
1562,3
1563,1
1564,2
1565,0
1566,5
1567,2
1568,0
1569,1
1570,0
1571,4
1572,5
1573,1
1574,1
1575,1
1576,3
1577,3
1578,3
1579,4
1580,2
1581,1
1582,3
1583,3
1584,4
1585,5
1586,2
1587,0
1588,1
1589,1
1590,5
1591,1
1592,4
1593,5
1594,1
1595,5
1596,2
1597,2
1598,0
1599,4
1600,0
1601,0
1602,0
1603,4
1604,0
1605,1
1606,5
1607,1
1608,1
1609,2
1610,4
1611,5
1612,1
1613,5
1614,4
1615,5
1616,2
1617,2
1618,2
1619,3
1620,5
1621,0
1622,1
1623,1
1624,5
1625,0
1626,1
1627,5
1628,5
1629,3
1630,4
1631,4
1632,5
1633,3
1634,1
1635,3
1636,0
1637,2
1638,3
1639,0
1640,1
1641,1
1642,2
1643,2
1644,4
1645,4
1646,2
1647,4
1648,2
1649,5
1650,2
1651,2
1652,4
1653,2
1654,3
1655,0
1656,1
1657,5
1658,1
1659,5
1660,1
1661,2
1662,3
1663,1
1664,4
1665,2
1666,1
1667,3
1668,4
1669,3
1670,4
1671,5
1672,1
1673,2
1674,1
1675,5
1676,2
1677,0
1678,5
1679,0
1680,1
1681,2
1682,2
1683,0
1684,2
1685,0
1686,0
1687,2
1688,0
1689,1
1690,2
1691,2
1692,5
1693,2
1694,0
1695,0
1696,4
1697,3
1698,4
1699,2
1700,3
1701,3
1702,4
1703,0
1704,5
1705,1
1706,3
1707,4
1708,3
1709,3
1710,1
1711,0
1712,4
1713,4
1714,0
1715,2
1716,4
1717,0
1718,4
1719,4
1720,5
1721,3
1722,4
1723,2
1724,1
1725,3
1726,2
1727,2
1728,5
1729,3
1730,4
1731,1
1732,1
1733,5
1734,5
1735,2
1736,1
1737,4
1738,2
1739,2
1740,3
1741,3
1742,1
1743,5
1744,2
1745,2
1746,0
1747,3
1748,5
1749,0
1750,4
1751,0
1752,1
1753,1
1754,1
1755,4
1756,2
1757,0
1758,1
1759,5
1760,4
1761,5
1762,5
1763,3
1764,3
1765,2
1766,0
1767,2
1768,1
1769,0
1770,5
1771,4
1772,5
1773,0
1774,4
1775,5
1776,3
1777,5
1778,0
1779,0
1780,2
1781,4
1782,1
1783,0
1784,4
1785,0
1786,5
1787,0
1788,2
1789,3
1790,1
1791,4
1792,3
1793,5
1794,3
1795,4
1796,4
1797,3
1798,1
1799,4
1800,0
1801,5
1802,0
1803,4
1804,0
1805,3
1806,0
1807,0
1808,1
1809,4
1810,4
1811,1
1812,2
1813,5
1814,4
1815,3
1816,2
1817,4
1818,1
1819,2
1820,0
1821,1
1822,3
1823,4
1824,4
1825,1
1826,2
1827,0
1828,0
1829,0
1830,5
1831,5
1832,1
1833,4
1834,5
1835,0
1836,1
1837,2
1838,4
1839,0
1840,0
1841,2
1842,2
1843,0
1844,3
1845,3
1846,5
1847,5
1848,5
1849,0
1850,4
1851,5
1852,2
1853,4
1854,3
1855,2
1856,1
1857,3
1858,0
1859,4
1860,0
1861,5
1862,0
1863,0
1864,2
1865,2
1866,1
1867,3
1868,0
1869,2
1870,0
1871,5
1872,3
1873,2
1874,1
1875,1
1876,2
1877,5
1878,4
1879,0
1880,2
1881,5
1882,5
1883,3
1884,5
1885,2
1886,5
1887,3
1888,5
1889,4
1890,1
1891,4
1892,1
1893,0
1894,0
1895,5
1896,4
1897,1
1898,4
1899,4
1900,0
1901,1
1902,5
1903,1
1904,4
1905,5
1906,4
1907,5
1908,1
1909,5
1910,5
1911,1
1912,0
1913,2
1914,0
1915,3
1916,2
1917,0
1918,3
1919,0
1920,0
1921,2
1922,3
1923,3
1924,0
1925,0
1926,3
1927,4
1928,3
1929,0
1930,4
1931,1
1932,3
1933,3
1934,0
1935,3
1936,2
1937,4
1938,2
1939,5
1940,2
1941,3
1942,0
1943,2
1944,5
1945,5
1946,0
1947,5
1948,3
1949,3
1950,5
1951,1
1952,4
1953,5
1954,3
1955,3
1956,1
1957,2
1958,3
1959,3
1960,4
1961,0
1962,3
1963,1
1964,2
1965,1
1966,4
1967,5
1968,2
1969,1
1970,5
1971,1
1972,5
1973,5
1974,1
1975,2
1976,0
1977,2
1978,5
1979,0
1980,2
1981,1
1982,4
1983,1
1984,5
1985,2
1986,0
1987,0
1988,1
1989,1
1990,3
1991,4
1992,3
1993,4
1994,1
1995,0
1996,3
1997,3
1998,1
1999,2
2000,2
2001,4
2002,0
2003,5
2004,3
2005,4
2006,1
2007,4
2008,4
2009,2
2010,2
2011,1
2012,2
2013,2
2014,1
2015,1
2016,4
2017,3
2018,2
2019,0
2020,5
2021,1
2022,5
2023,1
2024,5
2025,5
2026,4
2027,4
2028,3
2029,0
2030,2
2031,3
2032,2
2033,2
2034,0
2035,1
2036,1
2037,1
2038,1
2039,1
2040,5
2041,5
2042,3
2043,0
2044,0
2045,2
2046,0
2047,3
2048,5
2049,1
2050,1
2051,0
2052,3
2053,1
2054,1
2055,0
2056,1
2057,2
2058,5
2059,5
2060,0
2061,4
2062,5
2063,1
2064,5
2065,0
2066,5
2067,3
2068,5
2069,4
2070,5
2071,5
2072,1
2073,2
2074,4
2075,5
2076,0
2077,0
2078,3
2079,5
2080,5
2081,5
2082,5
2083,2
2084,1
2085,5
2086,5
2087,5
2088,4
2089,1
2090,5
2091,1
2092,5
2093,5
2094,4
2095,1
2096,0
2097,1
2098,4
2099,3
2100,0
2101,4
2102,2
2103,0
2104,3
2105,2
2106,5
2107,5
2108,1
2109,4
2110,2
2111,0
2112,2
2113,2
2114,3
2115,0
2116,5
2117,1
2118,3
2119,0
2120,4
2121,2
2122,4
2123,0
2124,2
2125,3
2126,4
2127,5
2128,2
2129,3
2130,2
2131,2
2132,0
2133,3
2134,3
2135,2
2136,2
2137,4
2138,0
2139,2
2140,0
2141,5
2142,0
2143,0
2144,5
2145,5
2146,1
2147,3
2148,4
2149,1
2150,4
2151,0
2152,1
2153,4
2154,3
2155,4
2156,5
2157,5
2158,5
2159,3
2160,5
2161,4
2162,0
2163,3
2164,0
2165,5
2166,3
2167,3
2168,0
2169,4
2170,5
2171,5
2172,1
2173,3
2174,5
2175,1
2176,0
2177,1
2178,3
2179,5
2180,3
2181,0
2182,2
2183,4
2184,3
2185,3
2186,5
2187,4
2188,5
2189,0
2190,5
2191,3
2192,3
2193,4
2194,5
2195,0
2196,1
2197,4
2198,2
2199,3
2200,5
2201,3
2202,0
2203,1
2204,3
2205,5
2206,3
2207,3
2208,2
2209,2
2210,0
2211,4
2212,3
2213,2
2214,0
2215,1
2216,2
2217,4
2218,1
2219,5
2220,3
2221,5
2222,1
2223,1
2224,3
2225,1
2226,0
2227,5
2228,1
2229,1
2230,4
2231,0
2232,0
2233,3
2234,2
2235,0
2236,3
2237,2
2238,5
2239,2
2240,5
2241,3
2242,0
2243,4
2244,2
2245,3
2246,3
2247,4
2248,1
2249,4
2250,1
2251,2
2252,5
2253,4
2254,0
2255,0
2256,4
2257,5
2258,2
2259,3
2260,4
2261,1
2262,1
2263,2
2264,3
2265,1
2266,3
2267,0
2268,1
2269,5
2270,4
2271,5
2272,2
2273,1
2274,5
2275,4
2276,5
2277,4
2278,1
2279,4
2280,3
2281,4
2282,5
2283,2
2284,5
2285,3
2286,1
2287,2
2288,2
2289,3
2290,4
2291,1
2292,5
2293,1
2294,2
2295,0
2296,0
2297,2
2298,0
2299,5
2300,3
2301,3
2302,1
2303,5
2304,2
2305,5
2306,5
2307,3
2308,5
2309,1
2310,1
2311,5
2312,0
2313,5
2314,3
2315,3
2316,0
2317,0
2318,1
2319,3
2320,5
2321,4
2322,4
2323,2
2324,4
2325,5
2326,5
2327,1
2328,4
2329,3
2330,1
2331,5
2332,5
2333,3
2334,5
2335,1
2336,0
2337,2
2338,2
2339,2
2340,0
2341,0
2342,5
2343,3
2344,2
2345,3
2346,1
2347,3
2348,0
2349,0
2350,0
2351,2
2352,5
2353,2
2354,5
2355,5
2356,0
2357,3
2358,2
2359,2
2360,1
2361,1
2362,1
2363,2
2364,0
2365,1
2366,1
2367,4
2368,0
2369,5
2370,0
2371,1
2372,1
2373,3
2374,3
2375,0
2376,4
2377,2
2378,1
2379,3
2380,0
2381,0
2382,0
2383,3
2384,1
2385,0
2386,0
2387,4
2388,3
2389,5
2390,4
2391,0
2392,4
2393,3
2394,5
2395,4
2396,3
2397,3
2398,4
2399,1
2400,3
2401,0
2402,5
2403,0
2404,3
2405,3
2406,1
2407,3
2408,1
2409,1
2410,3
2411,0
2412,2
2413,1
2414,5
2415,3
2416,0
2417,2
2418,3
2419,3
2420,1
2421,1
2422,3
2423,0
2424,1
2425,1
2426,0
2427,1
2428,4
2429,4
2430,3
2431,2
2432,1
2433,4
2434,2
2435,4
2436,0
2437,1
2438,3
2439,3
2440,4
2441,4
2442,3
2443,1
2444,0
2445,5
2446,4
2447,2
2448,1
2449,3
2450,0
2451,0
2452,3
2453,0
2454,1
2455,2
2456,3
2457,3
2458,4
2459,0
2460,5
2461,1
2462,5
2463,1
2464,1
2465,0
2466,2
2467,4
2468,1
2469,4
2470,5
2471,2
2472,5
2473,5
2474,0
2475,0
2476,3
2477,2
2478,5
2479,1
2480,1
2481,2
2482,3
2483,3
2484,0
2485,2
2486,0
2487,5
2488,1
2489,3
2490,5
2491,1
2492,2
2493,1
2494,0
2495,5
2496,4
2497,0
2498,5
2499,0
2500,4
2501,4
2502,1
2503,4
2504,2
2505,1
2506,1
2507,1
2508,1
2509,0
2510,2
2511,1
2512,0
2513,1
2514,3
2515,2
2516,5
2517,1
2518,5
2519,1
2520,0
2521,1
2522,0
2523,1
2524,2
2525,0
2526,3
2527,4
2528,5
2529,0
2530,1
2531,3
2532,3
2533,4
2534,0
2535,1
2536,5
2537,4
2538,3
2539,1
2540,3
2541,1
2542,1
2543,2
2544,2
2545,2
2546,1
2547,4
2548,5
2549,1
2550,3
2551,4
2552,0
2553,0
2554,2
2555,2
2556,0
2557,5
2558,2
2559,4
2560,4
2561,5
2562,3
2563,3
2564,2
2565,1
2566,5
2567,5
2568,5
2569,3
2570,3
2571,1
2572,0
2573,1
2574,5
2575,0
2576,3
2577,2
2578,1
2579,4
2580,3
2581,1
2582,4
2583,2
2584,4
2585,4
2586,5
2587,5
2588,0
2589,3
2590,4
2591,0
2592,0
2593,4
2594,1
2595,2
2596,4
2597,4
2598,1
2599,1
2600,5
2601,2
2602,1
2603,5
2604,0
2605,2
2606,5
2607,1
2608,4
2609,2
2610,1
2611,2
2612,4
2613,2
2614,1
2615,3
2616,3
2617,3
2618,2
2619,5
2620,3
2621,5
2622,5
2623,4
2624,3
2625,4
2626,2
2627,2
2628,5
2629,2
2630,1
2631,5
2632,5
2633,1
2634,4
2635,4
2636,4
2637,0
2638,1
2639,0
2640,3
2641,5
2642,0
2643,1
2644,2
2645,5
2646,3
2647,2
2648,5
2649,3
2650,1
2651,4
2652,1
2653,4
2654,4
2655,1
2656,4
2657,5
2658,0
2659,1
2660,3
2661,3
2662,3
2663,4
2664,3
2665,4
2666,3
2667,1
2668,4
2669,1
2670,2
2671,2
2672,2
2673,1
2674,0
2675,5
2676,4
2677,3
2678,3
2679,0
2680,2
2681,3
2682,1
2683,3
2684,2
2685,3
2686,1
2687,0
2688,4
2689,3
2690,0
2691,1
2692,1
2693,1
2694,3
2695,2
2696,2
2697,5
2698,2
2699,1
2700,3
2701,1
2702,5
2703,5
2704,5
2705,0
2706,5
2707,4
2708,5
2709,3
2710,3
2711,2
2712,0
2713,2
2714,5
2715,1
2716,4
2717,2
2718,1
2719,1
2720,2
2721,1
2722,3
2723,3
2724,5
2725,2
2726,3
2727,4
2728,4
2729,2
2730,5
2731,2
2732,0
2733,0
2734,5
2735,5
2736,0
2737,4
2738,1
2739,2
2740,0
2741,5
2742,3
2743,5
2744,1
2745,0
2746,2
2747,4
2748,2
2749,1
2750,3
2751,2
2752,3
2753,5
2754,2
2755,2
2756,3
2757,4
2758,3
2759,3
2760,1
2761,5
2762,4
2763,4
2764,5
2765,2
2766,3
2767,4
2768,1
2769,0
2770,1
2771,1
2772,3
2773,4
2774,3
2775,1
2776,5
2777,5
2778,4
2779,5
2780,3
2781,5
2782,4
2783,5
2784,4
2785,4
2786,3
2787,2
2788,2
2789,2
2790,2
2791,2
2792,1
2793,5
2794,4
2795,2
2796,2
2797,3
2798,5
2799,2
2800,5
2801,3
2802,2
2803,3
2804,3
2805,1
2806,5
2807,3
2808,3
2809,5
2810,0
2811,0
2812,2
2813,1
2814,5
2815,4
2816,0
2817,2
2818,5
2819,1
2820,1
2821,1
2822,3
2823,3
2824,3
2825,2
2826,1
2827,0
2828,4
2829,1
2830,4
2831,0
2832,4
2833,5
2834,1
2835,3
2836,5
2837,5
2838,0
2839,5
2840,4
2841,0
2842,1
2843,0
2844,2
2845,1
2846,2
2847,4
2848,1
2849,5
2850,2
2851,0
2852,2
2853,4
2854,5
2855,1
2856,4
2857,3
2858,2
2859,2
2860,2
2861,3
2862,0
2863,1
2864,5
2865,4
2866,0
2867,4
2868,3
2869,5
2870,1
2871,1
2872,0
2873,1
2874,1
2875,0
2876,2
2877,3
2878,2
2879,2
2880,5
2881,0
2882,2
2883,5
2884,0
2885,4
2886,1
2887,1
2888,1
2889,5
2890,5
2891,2
2892,1
2893,5
2894,3
2895,4
2896,1
2897,0
2898,0
2899,5
2900,2
2901,2
2902,3
2903,4
2904,4
2905,1
2906,0
2907,1
2908,1
2909,2
2910,0
2911,3
2912,1
2913,1
2914,0
2915,4
2916,4
2917,2
2918,0
2919,0
2920,1
2921,2
2922,3
2923,4
2924,5
2925,5
2926,2
2927,3
2928,4
2929,5
2930,1
2931,1
2932,2
2933,5
2934,5
2935,1
2936,5
2937,4
2938,1
2939,2
2940,2
2941,0
2942,5
2943,3
2944,2
2945,2
2946,0
2947,4
2948,0
2949,2
2950,1
2951,4
2952,1
2953,1
2954,5
2955,1
2956,5
2957,0
2958,2
2959,3
2960,4
2961,2
2962,5
2963,0
2964,3
2965,4
2966,0
2967,4
2968,5
2969,1
2970,3
2971,1
2972,2
2973,4
2974,2
2975,4
2976,2
2977,1
2978,5
2979,2
2980,1
2981,0
2982,4
2983,5
2984,0
2985,5
2986,0
2987,0
2988,2
2989,4
2990,0
2991,2
2992,5
2993,3
2994,2
2995,0
2996,1
2997,1
